id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,pass_cross,outcome_id,outcome_name,under_pressure,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,end_z,shot_key_pass_id,off_camera,pass_deflected,counterpress,aerial_won,pass_switch,out,foul_won_defensive,shot_one_on_one,pass_cut_back,block_offensive,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,shot_deflected,block_deflection,foul_committed_advantage,foul_won_advantage,pass_miscommunication,ball_recovery_recovery_failure,dribble_nutmeg,shot_open_goal,substitution_replacement_id,substitution_replacement_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,season_name,pass_no_touch,dribble_overrun,foul_committed_offensive,ball_recovery_offensive,foul_committed_penalty,foul_won_penalty,dribble_no_touch,shot_follows_dribble,block_save_block,half_start_late_video_start,shot_redirect,pass_backheel
dc303803-f9ff-4734-9716-6aa14e9911ef,1382,1,00:34:28.670000,34,28,69,1.373,8651,16,Shot,768,England,4,From Throw In,768,England,,3532.0,Jordan Brian Henderson,10.0,Center Defensive Midfield,,,,,,,120.0,41.5,40.0,Right Foot,87.0,Open Play,94.0,58.0,,98.0,Off T,,0.008420511,91.0,Half Volley,,,,,,6.5,6f8475d2-640c-41bf-b77b-e934f2de2685,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
5c2e31c5-c8d6-42b3-8d88-4aee97f264f3,1760,1,00:44:31.710000,44,31,87,0.32,8651,16,Shot,768,England,1,Regular Play,768,England,,3233.0,Raheem Sterling,22.0,Right Center Forward,,,,,,,112.0,51.0,40.0,Right Foot,87.0,Open Play,111.0,51.0,,96.0,Blocked,1.0,0.11924116,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
8e53bfee-63f1-4631-9a59-9f89d4a06058,1867,2,00:01:34.307000,46,34,92,0.6,8651,16,Shot,790,Sweden,4,From Throw In,790,Sweden,,11098.0,Marcus Berg,22.0,Right Center Forward,,,,,,,120.0,43.2,37.0,Head,87.0,Open Play,113.0,48.0,,100.0,Saved,1.0,0.1108226,93.0,Normal,,,,,,0.6,4745f205-cc53-4133-bc84-d0d252aadea6,,,,True,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
bb62b5a9-3c46-4ac0-9dcf-edd3b8b5b935,2099,2,00:06:25.667000,51,25,103,1.413,8651,16,Shot,790,Sweden,1,Regular Play,790,Sweden,,5625.0,Emil Peter Forsberg,21.0,Left Wing,,,,,,,120.0,43.2,40.0,Right Foot,87.0,Open Play,97.0,13.0,,98.0,Off T,,0.006110725,93.0,Normal,,,,,,4.0,55c9f842-b070-4fde-82a6-6ac1b62952d3,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
907f3a2c-6823-47f9-ae01-8e776db66f3a,2130,2,00:08:31.147000,53,31,107,0.12,8651,16,Shot,768,England,3,From Free Kick,768,England,,3233.0,Raheem Sterling,22.0,Right Center Forward,,,,,,,116.0,33.0,40.0,Right Foot,87.0,Open Play,115.0,32.0,,96.0,Blocked,1.0,0.08364045,94.0,Overhead Kick,True,,,,,,f7836479-52dc-49e4-be61-203268a7e90e,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
1564d07a-a7c3-4a42-bfa0-6c35c4975a71,2244,2,00:11:05.147000,56,5,112,0.46,8651,16,Shot,768,England,1,Regular Play,768,England,,3293.0,Jesse Lingard,18.0,Right Attacking Midfield,,,,,,,97.0,20.0,40.0,Right Foot,87.0,Open Play,95.0,23.0,,96.0,Blocked,,0.014800565,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
666bed93-3a14-4ee3-b62d-ffccffa05ba6,2287,2,00:12:52.240000,57,52,114,0.107,8651,16,Shot,768,England,4,From Throw In,768,England,,3293.0,Jesse Lingard,18.0,Right Attacking Midfield,,,,,,,101.0,46.0,40.0,Right Foot,87.0,Open Play,98.0,48.0,,96.0,Blocked,1.0,0.040688924,93.0,Normal,,,,,,,166ae175-81cf-414b-b31b-487c87d1157a,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
6c323966-1193-4b07-b9bd-637286c86a3d,2299,2,00:13:00.947000,58,0,114,0.573,8651,16,Shot,768,England,4,From Throw In,768,England,,3094.0,Bamidele Alli,20.0,Left Attacking Midfield,,,,,,,119.0,38.7,37.0,Head,87.0,Open Play,116.0,32.0,,97.0,Goal,,0.14410557,93.0,Normal,,,,,,1.9,c97c47f5-5387-4e10-8bdd-d9687ea2c8a8,,,,,,,,True,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
6df4f541-a8a7-4bf1-bd04-1429e5791091,2393,2,00:16:19.227000,61,19,118,0.56,8651,16,Shot,790,Sweden,7,From Goal Kick,790,Sweden,,5613.0,Viktor Claesson,17.0,Right Wing,,,,,,,119.0,38.7,40.0,Right Foot,87.0,Open Play,106.0,43.0,,100.0,Saved,,0.13745673,93.0,Normal,,,,,,0.2,c5ff417c-64dd-48bb-a7d7-9c2a6becfe6f,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
96644b1d-de8e-41f5-b0bc-2966687e03d6,2396,2,00:16:21.027000,61,21,118,0.453,8651,16,Shot,790,Sweden,7,From Goal Kick,790,Sweden,,5613.0,Viktor Claesson,17.0,Right Wing,,,,,,,115.0,35.0,38.0,Left Foot,87.0,Open Play,113.0,36.0,,96.0,Blocked,,0.24123907,93.0,Normal,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
acc19b59-1436-4034-8842-19de80f3885e,2411,2,00:16:48.227000,61,48,119,3.513,8651,16,Shot,790,Sweden,1,Regular Play,790,Sweden,,4417.0,Ola Toivonen,24.0,Left Center Forward,,,,,,,120.0,34.4,37.0,Head,87.0,Open Play,105.0,47.0,,98.0,Off T,1.0,0.0686475,93.0,Normal,,,,,,0.6,fcd9ed66-a83e-4d1a-9f62-9b47589417e2,,,,True,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
06a60259-4b7b-4bbd-ad8e-35674ae8f7f2,2525,2,00:20:35.427000,65,35,127,0.653,8651,16,Shot,768,England,2,From Corner,768,England,,3336.0,Harry Maguire,5.0,Left Center Back,,,,,,,120.0,35.6,38.0,Left Foot,87.0,Open Play,111.0,30.0,,98.0,Off T,,0.08273663,91.0,Half Volley,True,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
79a40dcf-f3ce-48a0-af19-fac2d650f85f,2581,2,00:22:55.787000,67,55,132,0.36,8651,16,Shot,768,England,1,Regular Play,768,England,,3094.0,Bamidele Alli,20.0,Left Attacking Midfield,,,,,,,109.0,38.0,38.0,Left Foot,87.0,Open Play,102.0,29.0,,96.0,Blocked,,0.053019132,91.0,Half Volley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
87d851db-e100-4db1-822a-2551e5e9aae5,2607,2,00:23:19.387000,68,19,132,0.52,8651,16,Shot,768,England,1,Regular Play,768,England,,3094.0,Bamidele Alli,20.0,Left Attacking Midfield,,,,,,,108.0,24.0,40.0,Right Foot,87.0,Open Play,107.0,20.0,,96.0,Blocked,,0.011284669,93.0,Normal,,,,,,,0185abab-a1b0-4e46-9b7d-923309ac5a11,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
09354bd7-863a-44de-9162-0af9dbcf9f8e,2712,2,00:25:58.147000,70,58,135,0.64,8651,16,Shot,790,Sweden,4,From Throw In,790,Sweden,,11098.0,Marcus Berg,22.0,Right Center Forward,,,,,,,120.0,40.9,38.0,Left Foot,87.0,Open Play,110.0,42.0,,100.0,Saved,,0.16984412,93.0,Normal,,,,,,2.4,eb4cf718-e2f3-4ac3-9f75-6cb727944a54,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
cf6140ca-ba75-4b90-9839-819f29964b42,3018,2,00:36:46.107000,81,46,151,0.16,8651,16,Shot,768,England,1,Regular Play,768,England,,3293.0,Jesse Lingard,18.0,Right Attacking Midfield,,,,,,,103.0,40.0,38.0,Left Foot,87.0,Open Play,98.0,43.0,,96.0,Blocked,,0.0804723,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
fde92113-509e-46e6-b85a-fd95d3e2043b,3162,2,00:44:57.987000,89,57,162,1.533,8651,16,Shot,790,Sweden,3,From Free Kick,790,Sweden,,5621.0,Ludwig Augustinsson,6.0,Left Back,,,,,,,120.0,41.9,38.0,Left Foot,62.0,Free Kick,100.0,50.0,,98.0,Off T,,0.08177389,93.0,Normal,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
2906a4ef-3073-43d0-95b2-d64055b44bd6,268,1,00:05:16.800000,5,16,12,1.8,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,5559.0,Marco Reus,21.0,Left Wing,,,,,,,120.0,48.7,40.0,Right Foot,87.0,Open Play,113.0,22.0,,98.0,Off T,1.0,0.012952975,95.0,Volley,,,,,,0.4,d2de5b3f-ae64-4488-b62d-2a426ae1f9af,,,,,,,,True,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
5b9e9a59-658d-470a-b123-0484999472ba,581,1,00:13:43.307000,13,43,27,1.973,7567,16,Shot,770,Germany,2,From Corner,770,Germany,,5566.0,Sami Khedira,13.0,Right Center Midfield,,,,,,,120.0,44.0,37.0,Head,87.0,Open Play,111.0,42.0,,100.0,Saved,1.0,0.060433608,93.0,Normal,,,,,,2.4,b6a20815-1d19-4388-9b9e-7305dd8840ef,,,,True,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
649bbd47-aa86-43d4-8dee-4417555ffe3f,644,1,00:18:21.120000,18,21,35,1.027,7567,16,Shot,791,South Korea,3,From Free Kick,791,South Korea,,5618.0,Woo-Young Jung,15.0,Left Center Midfield,,,,,,,120.0,38.5,40.0,Right Foot,62.0,Free Kick,87.0,49.0,,100.0,Saved,,0.019010931,93.0,Normal,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
84093c15-af6d-4dcc-b8c7-d8c6c1f64d35,652,1,00:19:04.187000,19,4,36,1.133,7567,16,Shot,791,South Korea,2,From Corner,791,South Korea,,5608.0,Yong Lee,2.0,Right Back,,,,,,,120.0,45.6,40.0,Right Foot,87.0,Open Play,91.0,50.0,,98.0,Off T,,0.018683761,95.0,Volley,True,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
20f77680-4c6d-43b5-a1ff-b436948a4123,881,1,00:24:01.467000,24,1,44,0.44,7567,16,Shot,791,South Korea,7,From Goal Kick,791,South Korea,,3083.0,Heung-Min Son,22.0,Right Center Forward,,,,,,,120.0,46.3,40.0,Right Foot,87.0,Open Play,108.0,51.0,,98.0,Off T,,0.057621818,95.0,Volley,True,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
3a13da2b-d68d-4af6-a5a9-5a43000a5ead,1187,1,00:32:06.347000,32,6,55,0.293,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5559.0,Marco Reus,21.0,Left Wing,,,,,,,102.0,41.0,38.0,Left Foot,87.0,Open Play,97.0,42.0,,96.0,Blocked,,0.06146504,93.0,Normal,,,,,,,b16c3f03-d1e9-4ad6-809c-e31a93af77da,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
fc5d7bc1-6b03-43f2-bcb9-f473ed8513e4,1458,1,00:38:07.067000,38,7,65,0.293,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5557.0,Timo Werner,23.0,Center Forward,,,,,,,109.0,53.0,40.0,Right Foot,87.0,Open Play,108.0,51.0,,96.0,Blocked,,0.05455867,93.0,Normal,,,,,,,1dd2cfc7-ddfb-4776-a81c-1951a82c3c0d,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
154435ca-31f9-41e8-8c63-36958411c53b,1463,1,00:38:38.987000,38,38,66,1.373,7567,16,Shot,770,Germany,2,From Corner,770,Germany,,6324.0,Leon Goretzka,17.0,Right Wing,,,,,,,119.0,29.0,37.0,Head,87.0,Open Play,112.0,43.0,,101.0,Wayward,,0.07476272,93.0,Normal,,,,,,,56e03647-f0e1-4c55-9659-f05c07133719,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
df9b7dd8-e33d-4512-ab0f-55a4a32dbdcb,1472,1,00:38:43.947000,38,43,66,0.213,7567,16,Shot,770,Germany,2,From Corner,770,Germany,,5572.0,Mats Hummels,5.0,Left Center Back,,,,,,,117.0,38.3,40.0,Right Foot,87.0,Open Play,116.0,37.0,,100.0,Saved,,0.3347433,93.0,Normal,,,,,,0.9,2d2ba015-e6c3-4f18-95cf-364a98acb828,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
cb14f6ec-03ad-44cc-9d04-0d3b1113329e,1751,1,00:46:03.067000,46,3,77,0.373,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,3496.0,Mesut Özil,19.0,Center Attacking Midfield,,,,,,,109.0,55.0,38.0,Left Foot,87.0,Open Play,105.0,60.0,,96.0,Blocked,,0.010117099,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
643236d2-4ad8-4ef5-a4b5-fca1741d8b33,1793,1,00:47:47.787000,47,47,80,1.693,7567,16,Shot,791,South Korea,7,From Goal Kick,791,South Korea,,3083.0,Heung-Min Son,22.0,Right Center Forward,,,,,,,120.0,33.7,40.0,Right Foot,87.0,Open Play,99.0,53.0,,98.0,Off T,,0.033090822,93.0,Normal,,,,,,0.6,fb35d662-ad96-4925-ac05-c968d632c196,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
fd79554f-798f-45f4-aea5-6b3c1b6ecf96,1828,2,00:00:32.760000,45,32,81,1.173,7567,16,Shot,791,South Korea,9,From Kick Off,791,South Korea,,5618.0,Woo-Young Jung,15.0,Left Center Midfield,,,,,,,118.0,39.7,40.0,Right Foot,87.0,Open Play,89.0,38.0,,100.0,Saved,1.0,0.029391896,93.0,Normal,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
6126f99d-3cd8-460b-a1dc-4c985138aa1a,1909,2,00:02:02.293000,47,2,84,0.387,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,6324.0,Leon Goretzka,17.0,Right Wing,,,,,,,119.0,39.3,37.0,Head,87.0,Open Play,111.0,39.0,,100.0,Saved,,0.20739396,93.0,Normal,,,,,,1.1,5ef87442-04f3-4ff9-9c99-d889beb4ace6,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
095b532b-0e2f-47c3-9d23-92c42238c03d,1986,2,00:03:44.680000,48,44,91,1.653,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,120.0,33.9,40.0,Right Foot,87.0,Open Play,85.0,38.0,,98.0,Off T,,0.016595932,93.0,Normal,,,,,,0.5,3fbbf671-fbd5-4499-b8e1-985d159746c3,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
156926be-03ce-40c5-9447-d4630918b360,2099,2,00:05:33.680000,50,33,93,0.613,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,5557.0,Timo Werner,23.0,Center Forward,,,,,,,120.0,35.0,40.0,Right Foot,87.0,Open Play,108.0,37.0,,98.0,Off T,,0.09489199,95.0,Volley,,,,,,2.0,02aa7eae-0760-4d4c-9714-ed832e4af168,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
d561e11f-75a3-42e0-b2a2-9f8a7142baab,2113,2,00:06:10.813000,51,10,94,0.48,7567,16,Shot,791,South Korea,1,Regular Play,791,South Korea,,3083.0,Heung-Min Son,22.0,Right Center Forward,,,,,,,120.0,34.4,40.0,Right Foot,87.0,Open Play,119.0,31.0,,98.0,Off T,,0.049363878,93.0,Normal,,,,,,1.0,49baf457-edb4-47d3-b9ac-8525012125ac,,,,,,,,True,,,,,,,,,,,,,True,,,,,,2018,,,,,,,,,,,,
75adeb6a-2309-45ce-abaf-fe24a7280a28,2207,2,00:08:12.120000,53,12,96,0.24,7567,16,Shot,770,Germany,2,From Corner,770,Germany,,5579.0,Joshua Kimmich,2.0,Right Back,,,,,,,106.0,54.0,38.0,Left Foot,87.0,Open Play,103.0,56.0,,96.0,Blocked,,0.033191342,93.0,Normal,,,,,,,4aa6d8d0-996a-4821-8528-ac3cee88d4fc,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
f0a09de1-8b9a-43f4-b297-682b999b629b,2212,2,00:08:13.440000,53,13,96,0.493,7567,16,Shot,770,Germany,2,From Corner,770,Germany,,5566.0,Sami Khedira,13.0,Right Center Midfield,,,,,,,102.0,48.0,40.0,Right Foot,87.0,Open Play,94.0,52.0,,96.0,Blocked,,0.022136997,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
5b119500-14cc-4f2c-bf54-0dc400e71576,2495,2,00:15:51.280000,60,51,111,0.28,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,107.0,34.0,38.0,Left Foot,87.0,Open Play,104.0,31.0,,96.0,Blocked,,0.10291238,93.0,Normal,,,,,,,96176157-7583-4894-a940-0c8cea14df97,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
585fa90a-a319-48ed-8467-d9b59e613c33,2531,2,00:17:06.160000,62,6,113,0.973,7567,16,Shot,791,South Korea,4,From Throw In,791,South Korea,,3083.0,Heung-Min Son,22.0,Right Center Forward,,,,,,,120.0,45.4,40.0,Right Foot,87.0,Open Play,96.0,42.0,,98.0,Off T,,0.04893264,93.0,Normal,,,,,,3.7,998d5ba1-77c2-4b87-a879-e42d8242f74e,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
d946beb4-b23e-4c28-a246-6f2cc21a187b,2579,2,00:18:37.840000,63,37,117,0.333,7567,16,Shot,770,Germany,2,From Corner,770,Germany,,5557.0,Timo Werner,17.0,Right Wing,,,,,,,120.0,35.2,40.0,Right Foot,87.0,Open Play,112.0,28.0,,98.0,Off T,1.0,0.046130143,93.0,Normal,,,,,,1.0,988c2fe9-c520-4376-af4a-1d2bf55061bc,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
1e7cfadf-bb22-4a39-8772-a401eba1c54b,2744,2,00:22:34.480000,67,34,124,0.573,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5565.0,Mario Gómez García,23.0,Center Forward,,,,,,,119.0,40.3,37.0,Head,87.0,Open Play,113.0,39.0,,100.0,Saved,,0.21808246,93.0,Normal,,,,,,2.3,82a15e15-f550-45b9-82c5-fbe586cbfe79,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
d1512374-c817-4f55-ae1b-7244d3285155,2782,2,00:24:08.400000,69,8,127,1.093,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,120.0,36.8,38.0,Left Foot,87.0,Open Play,94.0,39.0,,98.0,Off T,1.0,0.041166127,93.0,Normal,,,,,,4.5,bcccce6e-e6dd-4a38-a779-b1ee381c963f,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
526bcf62-6e8f-4964-b54c-2192814b7f4d,2831,2,00:25:49.960000,70,49,132,0.12,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5565.0,Mario Gómez García,23.0,Center Forward,,,,,,,115.0,42.0,38.0,Left Foot,87.0,Open Play,115.0,43.0,,96.0,Blocked,,0.18822618,93.0,Normal,,,,,,,88ac0478-0302-4d9e-8dd3-e75a920aae2c,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
a74b2734-7436-46f1-9dab-0d64cfb5ff85,3127,2,00:32:45.080000,77,45,146,1.013,7567,16,Shot,791,South Korea,8,From Keeper,791,South Korea,,3083.0,Heung-Min Son,22.0,Right Center Forward,,,,,,,120.0,34.6,40.0,Right Foot,87.0,Open Play,102.0,29.0,,98.0,Off T,,0.06689221,93.0,Normal,,,,,,0.5,6d35098b-ef37-49e2-80a5-0ccbdc32b606,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
66f33028-3943-4ec0-89ec-50532134fa10,3284,2,00:36:46.160000,81,46,154,1.573,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5562.0,Thomas Müller,25.0,Secondary Striker,,,,,,,120.0,33.9,37.0,Head,87.0,Open Play,112.0,44.0,,98.0,Off T,1.0,0.1887936,93.0,Normal,,,,,,0.5,333370f3-da40-413b-806a-419886368ebe,,,,True,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
b5a381c7-707a-4556-adbc-d4bc672e04db,3325,2,00:37:44.640000,82,44,156,1.253,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5559.0,Marco Reus,21.0,Left Wing,,,,,,,120.0,35.0,40.0,Right Foot,87.0,Open Play,97.0,54.0,,98.0,Off T,,0.026506644,93.0,Normal,,,,,,2.7,260f997b-a7d1-4596-924e-b1768d76b5a0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
d5bd488a-12a4-42ba-8469-2d30cfdd417f,3363,2,00:38:52.440000,83,52,158,0.293,7567,16,Shot,770,Germany,3,From Free Kick,770,Germany,,5555.0,Julian Brandt,6.0,Left Back,,,,,,,111.0,30.0,40.0,Right Foot,87.0,Open Play,109.0,29.0,,96.0,Blocked,,0.13213639,93.0,Normal,,,,,,,2ba35b20-55d6-4fa9-84de-e4ea0089d602,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
d363e78e-203f-4820-b2ee-7eb246674d46,3369,2,00:38:56.200000,83,56,158,1.013,7567,16,Shot,770,Germany,3,From Free Kick,770,Germany,,5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,120.0,42.4,40.0,Right Foot,87.0,Open Play,95.0,33.0,,98.0,Off T,,0.027463825,93.0,Normal,,,,,,5.0,66efdedb-222a-4255-b231-39b46a073bdd,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
eb4a347c-7201-436c-b983-80f3fcfc2408,3440,2,00:41:25.720000,86,25,164,0.613,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5572.0,Mats Hummels,5.0,Left Center Back,,,,,,,120.0,42.0,70.0,Other,87.0,Open Play,112.0,39.0,,98.0,Off T,,0.17120185,93.0,Normal,,,,,,3.8,c3758af3-7452-403c-a934-ee67aaaca7c6,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
c989814b-8b72-4666-a49c-3f41c79a89a6,3474,2,00:42:40.920000,87,40,166,0.613,7567,16,Shot,770,Germany,1,Regular Play,770,Germany,,5574.0,Toni Kroos,15.0,Left Center Midfield,,,,,,,117.0,37.4,40.0,Right Foot,87.0,Open Play,98.0,41.0,,100.0,Saved,,0.045900352,93.0,Normal,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
e97d03c5-3203-429b-8d43-ef2aab6bd75f,3494,2,00:43:11.720000,88,11,168,1.293,7567,16,Shot,791,South Korea,1,Regular Play,791,South Korea,,5618.0,Woo-Young Jung,15.0,Left Center Midfield,,,,,,,118.0,43.4,40.0,Right Foot,87.0,Open Play,86.0,39.0,,100.0,Saved,,0.01863953,93.0,Normal,,,,,,1.6,7e816f98-369e-49c5-a75a-1e1fcdf5f706,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
ed629345-367d-48ac-8a82-b96886a5d0e7,3524,2,00:44:08.240000,89,8,173,0.12,7567,16,Shot,791,South Korea,6,From Counter,791,South Korea,,5623.0,Jae-Sung Lee,13.0,Right Center Midfield,,,,,,,100.0,41.0,38.0,Left Foot,87.0,Open Play,98.0,42.0,,96.0,Blocked,1.0,0.037488606,93.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
2a8fbe84-ff7a-4bbf-87ca-3107fd6faf0c,3535,2,00:46:09.560000,91,9,174,0.493,7567,16,Shot,791,South Korea,2,From Corner,791,South Korea,,5604.0,Young-Gwon Kim,5.0,Left Center Back,,,,,,,120.0,42.6,38.0,Left Foot,87.0,Open Play,115.0,42.0,,97.0,Goal,,0.47288835,93.0,Normal,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
090b3fd9-7cf4-4fc3-8165-6a63b9105845,3578,2,00:49:25.520000,94,25,178,1.213,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,5562.0,Thomas Müller,25.0,Secondary Striker,,,,,,,113.0,49.0,37.0,Head,87.0,Open Play,108.0,36.0,,101.0,Wayward,,0.11065246,93.0,Normal,,,,,,,20380fb8-4505-482d-87f6-f2e15de8b2e7,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
32a81dd2-d034-402b-a17a-e44e20c65588,3581,2,00:49:27.240000,94,27,178,1.133,7567,16,Shot,770,Germany,4,From Throw In,770,Germany,,5572.0,Mats Hummels,5.0,Left Center Back,,,,,,,120.0,36.6,37.0,Head,87.0,Open Play,115.0,47.0,,98.0,Off T,,0.08714318,93.0,Normal,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
d92cf55d-e4aa-417e-98f9-4733a05215c0,3625,2,00:50:53.440000,95,53,182,0.973,7567,16,Shot,791,South Korea,6,From Counter,791,South Korea,,3083.0,Heung-Min Son,23.0,Center Forward,,,,,,,120.0,44.0,38.0,Left Foot,87.0,Open Play,116.0,32.0,,97.0,Goal,,0.92262584,93.0,Normal,True,,,,,0.4,b0737c55-fba6-4cff-a25e-8adea48ff5fc,,,,,,,,,,,,,,,,,,,,,True,,,,,,2018,,,,,,,,,,,,
564f9e40-45ab-4bf4-b17b-be97e1e1c4d9,3651,2,00:52:28.440000,97,28,183,0.293,7567,16,Shot,770,Germany,9,From Kick Off,770,Germany,,5562.0,Thomas Müller,25.0,Secondary Striker,,,,,,,104.0,39.0,40.0,Right Foot,87.0,Open Play,99.0,35.0,,96.0,Blocked,,0.041539717,93.0,Normal,,,,,,,c0dba3f0-96f8-4e1a-8b29-403f2e89a0fc,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,
