minute,second,period,under_pressure,shot_first_time,shot_one_on_one,shot_open_goal,shot_deflected,x,y,end_x,end_y,goal,shot_angle,distance_from_center,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,shot_distance
20,24,1,1,0,0,0,0,111.0,57.0,120.0,45.2,0,0.2006528773198865,17.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.235384061671343
22,11,1,0,0,0,0,0,114.0,43.0,120.0,43.6,1,1.027318732081853,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.708203932499369
24,27,1,1,0,0,0,0,110.0,52.0,112.0,52.0,0,0.3374560692277815,12.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.620499351813308
25,20,1,0,0,0,0,0,96.0,58.0,119.0,42.0,0,0.2138728195795578,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.0
28,17,1,0,1,0,0,0,112.0,49.0,120.0,43.8,0,0.4605420289227873,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.041594578792296
37,34,1,0,0,0,0,0,83.0,40.0,120.0,34.6,0,0.2153797416656413,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.0
50,33,2,0,0,0,0,1,87.0,42.0,118.0,43.6,0,0.2403855195745854,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.06055050963308
61,31,2,0,0,1,0,0,112.0,47.0,120.0,37.8,0,0.5832293701088913,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.63014581273465
63,6,2,0,1,0,0,0,105.0,59.0,107.0,53.0,0,0.2074962264352027,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.20743687382041
67,54,2,1,0,0,0,0,114.0,43.0,120.0,44.2,0,1.027318732081853,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.708203932499369
76,53,2,0,0,0,0,0,112.0,34.0,115.0,37.0,0,0.6510767214444798,6.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.0
79,16,2,0,0,0,0,0,92.0,40.0,105.0,45.0,0,0.2837941092083278,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28.0
79,16,2,0,0,0,0,0,105.0,45.0,120.0,34.4,0,0.4738513364947603,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.811388300841896
85,17,2,0,0,0,0,0,104.0,41.0,110.0,41.9,0,0.4882328183706662,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0312195418814
88,18,2,0,0,0,0,0,102.0,40.0,120.0,62.0,0,0.4373378917478839,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0
89,10,2,0,0,0,0,0,94.0,21.0,97.0,22.0,0,0.2009716786161715,19.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,32.202484376209235
89,51,2,0,0,0,0,0,111.0,47.0,118.0,43.4,0,0.5633162614919682,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.40175425099138
90,59,2,1,0,0,0,0,98.0,24.0,106.0,30.0,0,0.2384683384403348,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.202941017470888
0,39,1,1,1,0,0,0,113.0,34.0,120.0,34.6,0,0.6817707034005767,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.219544457292889
3,14,1,0,0,0,0,0,96.0,51.0,115.0,47.0,0,0.2748052061352345,11.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,26.40075756488817
5,48,1,0,1,0,0,0,104.0,24.0,119.0,36.8,0,0.2525542757780595,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.62741699796952
6,19,1,1,0,0,0,0,104.0,54.0,119.0,43.2,0,0.2855546707696086,14.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.2602916254693
11,0,1,0,0,0,0,0,118.0,30.0,120.0,35.2,0,0.1798534997924783,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.198039027185567
18,10,1,0,1,0,0,0,110.0,57.0,120.0,45.4,0,0.2112764163404372,17.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.72308292331602
21,13,1,1,0,0,0,0,98.0,22.0,120.0,36.8,0,0.2186689458739419,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.42534080710379
25,5,1,1,0,0,0,0,103.0,56.0,120.0,46.1,0,0.2516393106305135,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.345235059857504
37,1,1,1,0,0,0,0,109.0,54.0,118.0,43.6,0,0.2844318642239036,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.804493814764857
38,32,1,1,1,0,0,0,104.0,37.0,117.0,48.0,0,0.4748292515933446,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.278820596099706
39,59,1,0,1,0,0,0,103.0,50.0,120.0,45.8,0,0.3496317737608166,10.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.72308292331602
41,17,1,0,0,0,0,0,92.0,53.0,120.0,34.6,0,0.2346567739214507,13.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30.870698080866266
46,40,2,0,1,0,0,0,105.0,59.0,120.0,36.2,1,0.2074962264352027,19.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24.20743687382041
51,41,2,0,0,0,0,0,97.0,26.0,120.0,35.2,0,0.2539188222851936,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26.92582403567252
53,58,2,0,0,1,0,0,111.0,49.0,113.0,41.1,0,0.4581531587975896,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.727922061357855
54,41,2,1,0,0,0,0,111.0,38.0,120.0,33.9,0,0.8066715494215094,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.219544457292889
57,39,2,0,0,0,0,0,99.0,33.0,120.0,34.4,0,0.3406162404183129,7.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.13594362117865
64,54,2,0,0,0,0,0,94.0,37.0,101.0,39.0,0,0.3014373217021075,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26.1725046566048
68,11,2,0,0,0,0,0,114.0,43.0,120.0,44.0,1,1.027318732081853,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.708203932499369
74,40,2,0,0,1,0,0,110.0,29.0,120.0,39.9,1,0.3720677588581205,11.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14.866068747318506
82,23,2,0,0,0,0,0,95.0,29.0,105.0,31.0,0,0.2674107971838735,11.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27.31300056749533
88,48,2,0,0,0,0,0,96.0,19.0,118.0,36.6,0,0.1895065566879151,21.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31.89043743820395
1,0,1,0,0,0,0,0,104.0,21.0,113.0,37.0,0,0.2098430497187418,19.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.839484696748443
4,16,1,1,0,0,0,0,115.0,39.0,118.0,37.0,0,1.3258176636680323,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0990195135927845
14,48,1,0,1,0,0,0,95.0,52.0,99.0,52.0,0,0.2596102465582057,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27.73084924772409
17,41,1,0,0,0,0,0,95.0,52.0,99.0,52.0,0,0.2596102465582057,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.73084924772409
34,8,1,1,0,0,0,0,82.0,30.0,120.0,31.3,0,0.1963885108448951,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39.293765408777
39,3,1,0,0,0,0,0,116.0,38.0,120.0,37.0,1,1.446441332248135,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.47213595499958
46,12,2,1,0,0,0,0,105.0,55.0,119.0,46.1,0,0.2697580729621294,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.213203435596427
48,26,2,1,0,0,0,0,112.0,44.0,120.0,47.1,0,0.7853981633974483,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.94427190999916
50,26,2,0,0,0,0,0,85.0,57.0,120.0,46.5,0,0.1847836159698243,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.91015291668744
50,59,2,0,0,0,0,0,102.0,51.0,120.0,41.9,0,0.3238469873840408,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.095023109728988
52,6,2,1,0,0,0,0,105.0,53.0,111.0,48.0,0,0.3073974731228215,13.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.849433241279208
55,33,2,0,0,0,0,0,98.0,35.0,103.0,38.0,0,0.3428954387508889,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.56102834535696
56,14,2,1,0,0,0,0,88.0,50.0,120.0,39.3,0,0.2270624916016925,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.52610922848042
57,48,2,0,0,0,0,0,110.0,29.0,113.0,37.0,0,0.3720677588581205,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.866068747318506
65,57,2,1,0,0,0,0,112.0,41.0,114.0,41.0,0,0.9173699856141346,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.06225774829855
69,2,2,0,0,1,0,0,108.0,47.0,120.0,36.2,1,0.4969686048790533,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.892443989449804
73,5,2,0,1,0,0,0,94.0,50.0,120.0,47.1,0,0.2671425208656953,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27.85677655436824
74,42,2,0,0,1,0,0,105.0,38.0,120.0,44.0,1,0.513057909409039,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.132745950421556
80,8,2,1,0,0,0,0,109.0,34.0,110.0,36.0,0,0.5579615603279866,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.529964086141668
80,9,2,0,0,0,0,0,116.0,33.0,116.0,36.0,0,0.5785242144177053,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.06225774829855
83,45,2,0,0,0,0,0,118.0,47.0,119.0,43.0,0,0.4081491037550894,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.280109889280518
84,54,2,0,0,0,0,0,89.0,15.0,120.0,33.7,0,0.1566672920404684,25.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39.82461550347976
87,52,2,0,0,0,0,0,91.0,33.0,119.0,39.3,0,0.2594626287418073,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.8328677803526
89,1,2,0,0,0,0,0,92.0,50.0,97.0,47.0,0,0.2525542757780595,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.73213749463701
1,31,1,1,1,0,0,0,96.0,43.0,98.0,43.0,0,0.3254366883069163,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24.186773244895647
5,46,1,1,0,0,0,0,62.0,36.0,120.0,36.4,0,0.1370661743101876,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58.137767414994535
10,2,1,0,0,1,0,0,114.0,54.0,120.0,46.1,0,0.2186689458739419,14.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.231546211727816
11,6,1,0,0,0,0,0,88.0,54.0,120.0,35.2,0,0.2095045919357663,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34.92849839314596
13,44,1,0,0,0,0,0,115.0,34.0,120.0,46.0,0,0.7266423406817255,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.810249675906654
15,19,1,0,1,0,0,0,102.0,51.0,114.0,41.7,0,0.3238469873840408,11.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21.095023109728988
23,24,1,1,1,0,0,0,97.0,27.0,120.0,46.7,0,0.26352049398789,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.419689627245813
30,16,1,0,0,0,0,0,110.0,33.0,119.0,38.5,0,0.5415244721965646,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.206555615733702
32,51,1,0,1,0,0,0,112.0,38.0,118.0,37.0,0,0.8884797719201485,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.246211251235321
33,36,1,0,0,0,0,0,109.0,29.0,110.0,30.0,0,0.3713182742692071,11.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15.556349186104043
33,37,1,0,1,0,1,0,119.0,41.0,120.0,40.5,1,2.6224465393432705,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.4142135623730951
42,22,1,0,0,0,0,0,109.0,27.0,119.0,41.1,0,0.3107619857139085,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.029386365926403
42,24,1,0,1,0,0,0,112.0,29.0,120.0,46.9,0,0.3620090009195438,11.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.601470508735444
49,53,2,1,1,0,0,0,93.0,39.0,120.0,36.0,0,0.2937680384363798,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.018512172212592
57,30,2,0,0,0,0,0,101.0,30.0,104.0,34.0,0,0.3291478639854616,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.470910553583888
60,41,2,0,0,0,0,0,94.0,37.0,120.0,39.9,0,0.3014373217021075,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26.1725046566048
66,31,2,0,0,0,0,0,105.0,40.0,105.0,33.0,0,0.521204783494682,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.0
67,4,2,0,0,0,0,0,98.0,61.0,120.0,42.2,0,0.1912528707479253,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30.4138126514911
73,22,2,0,1,0,0,0,116.0,29.0,120.0,35.0,0,0.2585437224991818,11.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.704699910719626
81,7,2,0,0,0,0,0,105.0,44.0,120.0,34.8,0,0.4899573262537283,4.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15.524174696260024
87,1,2,0,0,0,0,0,87.0,43.0,119.0,42.8,0,0.2393167027250397,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,33.13608305156178
91,26,2,0,1,0,0,0,97.0,40.0,120.0,34.2,0,0.344381629045878,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.0
92,35,2,1,0,0,0,0,107.0,30.0,120.0,33.9,0,0.3900105037008405,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16.401219466856727
93,46,2,0,0,0,0,0,106.0,32.0,107.0,33.0,0,0.4303266131225589,8.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.1245154965971
12,35,1,0,0,0,0,0,84.0,34.0,120.0,34.6,0,0.2154483450927037,6.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36.49657518178932
19,10,1,0,1,0,0,0,95.0,35.0,112.0,49.0,0,0.3055768934584221,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.495097567963924
19,11,1,0,0,0,0,0,111.0,49.0,120.0,43.2,0,0.4581531587975896,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.727922061357855
22,42,1,0,0,0,0,0,101.0,46.0,120.0,47.1,0,0.3796009903067893,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.92485884517128
36,55,1,1,0,0,0,0,99.0,48.0,107.0,43.0,0,0.3309246089417521,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.47220505424423
41,37,1,0,0,0,0,0,114.0,43.0,120.0,45.8,0,1.027318732081853,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.708203932499369
46,7,1,0,0,0,0,0,98.0,62.0,102.0,60.0,0,0.1828098843796032,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.11269837220809
50,0,2,0,0,0,0,0,96.0,47.0,120.0,43.4,0,0.305407284549927,7.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.0
51,17,2,0,0,0,0,0,109.0,35.0,112.0,34.0,0,0.5950696237055412,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.083045973594572
53,16,2,0,0,0,0,0,108.0,40.0,98.0,21.0,0,0.6435011087932844,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.0
55,30,2,0,1,0,0,0,113.0,53.0,120.0,45.4,0,0.2704361251530001,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.7648230602334
59,58,2,0,0,1,1,0,113.0,40.0,120.0,39.9,1,1.0382922284930458,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0
66,18,2,0,0,0,0,0,92.0,46.0,93.0,41.0,0,0.271716475635413,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28.635642126552707
69,36,2,0,1,0,0,0,116.0,46.0,120.0,45.0,0,0.7266423406817255,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.211102550927978
78,23,2,1,0,0,0,0,111.0,45.0,120.0,44.0,0,0.6747409422235526,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.295630140987
85,41,2,0,0,0,0,0,114.0,39.0,120.0,43.8,1,1.1583858851975093,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.082762530298219
91,14,2,0,0,0,0,0,88.0,38.0,120.0,50.0,0,0.2477667599916521,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32.0624390837628
12,58,1,0,0,0,0,0,85.0,51.0,91.0,52.0,0,0.2074962264352026,11.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,36.68787265568828
19,59,1,0,1,0,0,0,113.0,38.0,118.0,38.3,0,0.9869259311327816,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.280109889280518
20,48,1,0,0,0,0,0,109.0,39.0,120.0,45.6,0,0.6928795422778015,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.04536101718726
28,11,1,0,0,0,0,0,111.0,32.0,112.0,34.0,0,0.5090708884223831,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.041594578792296
28,12,1,1,1,0,0,0,112.0,34.0,115.0,36.0,0,0.6510767214444798,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
36,42,1,0,0,0,0,0,106.0,56.0,107.0,54.0,0,0.2514440902780177,16.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21.2602916254693
38,59,1,1,0,0,0,0,90.0,24.0,94.0,24.0,0,0.2074962264352026,16.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34.0
42,0,1,0,0,1,0,0,118.0,29.0,115.0,56.0,0,0.1457481267084373,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.180339887498947
43,44,1,0,1,0,0,0,94.0,29.0,106.0,33.0,0,0.260283590451056,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.231188426986208
43,46,1,0,1,0,0,0,104.0,28.0,118.0,36.6,0,0.3217505543966422,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0
46,12,1,1,0,0,0,0,111.0,38.0,112.0,37.0,0,0.8066715494215094,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.219544457292889
48,26,2,0,0,0,0,0,99.0,37.0,120.0,45.2,0,0.3693336576736256,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.213203435596427
51,33,2,0,0,0,0,0,107.0,30.0,120.0,35.4,0,0.3900105037008405,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.401219466856727
55,44,2,0,0,0,0,0,113.0,37.0,120.0,38.5,0,0.9272952180016122,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.615773105863909
56,23,2,0,0,0,0,0,97.0,25.0,101.0,26.0,0,0.2443409081112883,15.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.459060435491963
64,37,2,0,0,0,0,0,109.0,41.0,120.0,43.0,1,0.6928795422778015,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.04536101718726
68,22,2,0,0,0,0,0,83.0,47.0,103.0,37.0,0,0.2080713108373358,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.65634076752546
68,27,2,1,0,0,0,0,98.0,33.0,106.0,35.0,0,0.3281198950153053,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.08679276123039
70,18,2,0,1,0,0,0,99.0,48.0,111.0,1.0,0,0.3309246089417521,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.47220505424423
81,31,2,1,0,0,0,0,100.0,56.0,106.0,52.0,0,0.2449786631268641,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.612496949731398
90,57,2,0,0,0,0,0,110.0,38.0,120.0,33.7,0,0.7378150601204649,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.198039027185567
3,28,1,0,0,0,0,0,109.0,41.0,120.0,43.8,1,0.6928795422778015,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.04536101718726
9,6,1,0,1,0,0,0,106.0,38.0,120.0,43.6,0,0.5467888408892474,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.142135623730953
15,59,1,1,0,0,0,0,96.0,53.0,99.0,51.0,0,0.257526267125499,13.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,27.29468812791236
17,53,1,0,0,0,0,0,99.0,63.0,106.0,59.0,0,0.1743133902687041,23.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31.144823004794876
20,44,1,0,0,0,0,0,113.0,31.0,117.0,33.0,0,0.456605471892494,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.40175425099138
23,2,1,0,0,0,0,0,105.0,45.0,120.0,36.2,1,0.4738513364947603,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.811388300841896
25,17,1,0,1,0,0,0,103.0,20.0,120.0,36.4,0,0.1993949859201521,20.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.248809496813376
28,26,1,0,0,0,0,0,100.0,54.0,108.0,52.0,0,0.2691674927857004,14.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.413111231467404
34,15,1,1,1,0,0,0,110.0,29.0,120.0,45.0,0,0.3720677588581205,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.866068747318506
38,24,1,0,0,0,0,0,111.0,40.0,120.0,35.2,0,0.8364486591584582,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0
41,48,1,1,0,0,0,0,101.0,55.0,119.0,42.8,0,0.2606023917473409,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.20743687382041
43,36,1,0,1,0,0,0,101.0,36.0,119.0,39.1,1,0.3985224456664202,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.4164878389476
48,53,2,0,0,0,0,0,87.0,35.0,120.0,45.8,0,0.2359582892321503,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33.37663853655727
54,2,2,0,1,0,1,0,118.0,41.0,120.0,41.3,1,2.173083672929861,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.23606797749979
57,21,2,0,1,0,0,0,99.0,52.0,120.0,36.2,1,0.2870977649348357,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.186773244895647
70,8,2,1,1,0,0,0,110.0,35.0,120.0,46.9,0,0.6331464492953445,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.180339887498947
71,14,2,1,0,0,0,0,116.0,34.0,120.0,48.0,0,0.7266423406817255,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.211102550927978
75,25,2,0,0,0,0,0,107.0,64.0,120.0,40.7,0,0.1417050054419388,24.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27.29468812791236
81,55,2,1,0,0,0,0,100.0,48.0,120.0,40.1,0,0.3430239404207034,8.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21.54065922853801
87,2,2,0,0,0,0,0,96.0,44.0,120.0,42.8,1,0.3217505543966422,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24.33105012119288
91,15,2,0,0,0,0,0,108.0,31.0,108.0,31.0,0,0.4305857308209769,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.0
91,41,2,0,0,0,0,0,113.0,44.0,120.0,46.1,0,0.8519663271732721,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.06225774829855
1,37,1,1,0,0,0,0,104.0,37.0,109.0,37.0,0,0.4748292515933446,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.278820596099706
3,12,1,0,0,1,0,0,114.0,28.0,115.0,42.8,0,0.2847304385227122,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.41640786499874
13,44,1,0,1,0,0,0,96.0,46.0,98.0,46.0,0,0.3116498878113202,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.73863375370596
14,11,1,1,0,0,0,0,108.0,43.0,104.0,42.0,0,0.6112156803148009,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.36931687685298
24,21,1,0,0,0,0,0,117.0,30.0,119.0,40.7,0,0.2525542757780596,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.44030650891055
28,42,1,0,0,0,0,0,114.0,29.0,115.0,33.0,0,0.3281198950153052,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.529964086141668
33,10,1,0,1,0,0,0,110.0,42.0,120.0,43.4,0,0.7378150601204649,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.198039027185567
